appt_id,provider,date,day_key,block_key,start,end,dur_slots,room,column_id
W1_A0095,HPW103,2025-11-13,2025-11-13,HPW103|2025-11-13|C1,2025-11-13 14:30:00,2025-11-13 14:45:00,1,ER5,HPW103|2025-11-13|C1__init
W1_A0121,HPW104,2025-11-13,2025-11-13,HPW104|2025-11-13|C1,2025-11-13 14:30:00,2025-11-13 14:45:00,1,ER14,HPW104|2025-11-13|C1__init
W1_A0144,HPW105,2025-11-13,2025-11-13,HPW105|2025-11-13|C1,2025-11-13 14:30:00,2025-11-13 14:45:00,1,ER12,HPW105|2025-11-13|C1__init
W1_A0197,HPW108,2025-11-13,2025-11-13,HPW108|2025-11-13|C1,2025-11-13 14:30:00,2025-11-13 15:00:00,2,ER2,HPW108|2025-11-13|C1__init
W1_A0218,HPW110,2025-11-13,2025-11-13,HPW110|2025-11-13|C1,2025-11-13 14:30:00,2025-11-13 15:00:00,2,ER13,HPW110|2025-11-13|C1__init
W1_A0276,HPW113,2025-11-13,2025-11-13,HPW113|2025-11-13|C1,2025-11-13 14:30:00,2025-11-13 15:15:00,3,ER8,HPW113|2025-11-13|C1__init
W1_A0324,HPW114,2025-11-13,2025-11-13,HPW114|2025-11-13|C1,2025-11-13 14:30:00,2025-11-13 14:45:00,1,ER4,HPW114|2025-11-13|C1__init
W1_A0364,HPW115,2025-11-13,2025-11-13,HPW115|2025-11-13|C1,2025-11-13 14:30:00,2025-11-13 14:45:00,1,ER11,HPW115|2025-11-13|C1__init
W1_A0376,HPW117,2025-11-13,2025-11-13,HPW117|2025-11-13|C1,2025-11-13 14:30:00,2025-11-13 14:45:00,1,ER7,HPW117|2025-11-13|C1__init
W1_A0326,HPW114,2025-11-13,2025-11-13,HPW114|2025-11-13|C1,2025-11-13 14:45:00,2025-11-13 15:00:00,1,ER4,HPW114|2025-11-13|C1__init
W1_A0372,HPW116,2025-11-13,2025-11-13,HPW116|2025-11-13|C1,2025-11-13 14:45:00,2025-11-13 15:00:00,1,ER15,HPW116|2025-11-13|C1__init
W1_A0390,HPW118,2025-11-13,2025-11-13,HPW118|2025-11-13|C1,2025-11-13 14:45:00,2025-11-13 15:00:00,1,ER7,HPW118|2025-11-13|C1__init
W1_A0046,HPW101,2025-11-13,2025-11-13,HPW101|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:15:00,1,ER1,HPW101|2025-11-13|C1__init
W1_A0124,HPW104,2025-11-13,2025-11-13,HPW104|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:15:00,1,ER14,HPW104|2025-11-13|C1__init
W1_A0147,HPW105,2025-11-13,2025-11-13,HPW105|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:15:00,1,ER12,HPW105|2025-11-13|C1__init
W1_A0170,HPW106,2025-11-13,2025-11-13,HPW106|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:30:00,2,ER10,HPW106|2025-11-13|C1__init
W1_A0241,HPW111,2025-11-13,2025-11-13,HPW111|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:30:00,2,ER9,HPW111|2025-11-13|C1__init
W1_A0323,HPW114,2025-11-13,2025-11-13,HPW114|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:15:00,1,ER4,HPW114|2025-11-13|C1__init
W1_A0368,HPW115,2025-11-13,2025-11-13,HPW115|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:15:00,1,ER11,HPW115|2025-11-13|C1__init
W1_A0392,HPW118,2025-11-13,2025-11-13,HPW118|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:30:00,2,ER7,HPW118|2025-11-13|C1__init
W1_A0412,HPW119,2025-11-13,2025-11-13,HPW119|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:30:00,2,ER15,HPW119|2025-11-13|C1__init
W1_A0414,HPW119,2025-11-13,2025-11-13,HPW119|2025-11-13|C1,2025-11-13 15:00:00,2025-11-13 15:30:00,2,ER3,HPW119|2025-11-13|C1__init
W1_A0057,HPW101,2025-11-13,2025-11-13,HPW101|2025-11-13|C1,2025-11-13 15:15:00,2025-11-13 15:30:00,1,ER1,HPW101|2025-11-13|C1__init
W1_A0098,HPW103,2025-11-13,2025-11-13,HPW103|2025-11-13|C1,2025-11-13 15:15:00,2025-11-13 15:30:00,1,ER5,HPW103|2025-11-13|C1__init
W1_A0193,HPW108,2025-11-13,2025-11-13,HPW108|2025-11-13|C1,2025-11-13 15:15:00,2025-11-13 15:45:00,2,ER2,HPW108|2025-11-13|C1__init
W1_A0329,HPW114,2025-11-13,2025-11-13,HPW114|2025-11-13|C1,2025-11-13 15:15:00,2025-11-13 15:30:00,1,ER12,HPW114|2025-11-13|C1__init
W1_A0059,HPW101,2025-11-13,2025-11-13,HPW101|2025-11-13|C1,2025-11-13 15:30:00,2025-11-13 15:45:00,1,ER1,HPW101|2025-11-13|C1__init
W1_A0208,HPW109,2025-11-13,2025-11-13,HPW109|2025-11-13|C1,2025-11-13 15:30:00,2025-11-13 16:00:00,2,ER16,HPW109|2025-11-13|C1__init
W1_A0239,HPW111,2025-11-13,2025-11-13,HPW111|2025-11-13|C1,2025-11-13 15:30:00,2025-11-13 16:30:00,4,ER9,HPW111|2025-11-13|C1__init
W1_A0325,HPW114,2025-11-13,2025-11-13,HPW114|2025-11-13|C1,2025-11-13 15:30:00,2025-11-13 15:45:00,1,ER12,HPW114|2025-11-13|C1__init
W1_A0391,HPW118,2025-11-13,2025-11-13,HPW118|2025-11-13|C1,2025-11-13 15:30:00,2025-11-13 16:00:00,2,ER11,HPW118|2025-11-13|C1__init
W1_A0413,HPW119,2025-11-13,2025-11-13,HPW119|2025-11-13|C1,2025-11-13 15:30:00,2025-11-13 16:00:00,2,ER15,HPW119|2025-11-13|C1__init
W1_A0416,HPW119,2025-11-13,2025-11-13,HPW119|2025-11-13|C1,2025-11-13 15:30:00,2025-11-13 16:00:00,2,ER3,HPW119|2025-11-13|C1__init
W1_A0060,HPW101,2025-11-13,2025-11-13,HPW101|2025-11-13|C1,2025-11-13 15:45:00,2025-11-13 16:00:00,1,ER1,HPW101|2025-11-13|C1__init
W1_A0195,HPW108,2025-11-13,2025-11-13,HPW108|2025-11-13|C1,2025-11-13 15:45:00,2025-11-13 16:15:00,2,ER2,HPW108|2025-11-13|C1__init
W1_A0333,HPW114,2025-11-13,2025-11-13,HPW114|2025-11-13|C1,2025-11-13 15:45:00,2025-11-13 16:00:00,1,ER12,HPW114|2025-11-13|C1__init
W1_A0220,HPW110,2025-11-13,2025-11-13,HPW110|2025-11-13|C1,2025-11-13 16:00:00,2025-11-13 16:30:00,2,ER13,HPW110|2025-11-13|C1__init
W1_A0348,HPW114,2025-11-13,2025-11-13,HPW114|2025-11-13|C1,2025-11-13 16:00:00,2025-11-13 16:15:00,1,ER12,HPW114|2025-11-13|C1__init
W1_A0393,HPW118,2025-11-13,2025-11-13,HPW118|2025-11-13|C1,2025-11-13 16:00:00,2025-11-13 16:15:00,1,ER11,HPW118|2025-11-13|C1__init
W1_A0415,HPW119,2025-11-13,2025-11-13,HPW119|2025-11-13|C1,2025-11-13 16:00:00,2025-11-13 16:30:00,2,ER3,HPW119|2025-11-13|C1__init
W1_A0061,HPW101,2025-11-14,2025-11-14,HPW101|2025-11-14|C1,2025-11-14 08:30:00,2025-11-14 09:30:00,4,ER8,HPW101|2025-11-14|C1__init
W1_A0100,HPW103,2025-11-14,2025-11-14,HPW103|2025-11-14|C1,2025-11-14 08:30:00,2025-11-14 09:00:00,2,ER10,HPW103|2025-11-14|C1__init
W1_A0370,HPW115,2025-11-14,2025-11-14,HPW115|2025-11-14|C1,2025-11-14 08:30:00,2025-11-14 09:00:00,2,ER6,HPW115|2025-11-14|C1__init
W1_A0066,HPW101,2025-11-14,2025-11-14,HPW101|2025-11-14|C1,2025-11-14 09:00:00,2025-11-14 10:30:00,6,ER5,HPW101|2025-11-14|C1__init
W1_A0242,HPW111,2025-11-14,2025-11-14,HPW111|2025-11-14|C1,2025-11-14 09:00:00,2025-11-14 09:30:00,2,ER9,HPW111|2025-11-14|C1__init
W1_A0260,HPW112,2025-11-14,2025-11-14,HPW112|2025-11-14|C1,2025-11-14 09:00:00,2025-11-14 09:15:00,1,ER13,HPW112|2025-11-14|C1__init
W1_A0281,HPW113,2025-11-14,2025-11-14,HPW113|2025-11-14|C1,2025-11-14 09:00:00,2025-11-14 09:30:00,2,ER2,HPW113|2025-11-14|C1__init
W1_A0374,HPW116,2025-11-14,2025-11-14,HPW116|2025-11-14|C1,2025-11-14 09:15:00,2025-11-14 09:30:00,1,ER6,HPW116|2025-11-14|C1__init
W1_A0375,HPW116,2025-11-14,2025-11-14,HPW116|2025-11-14|C2,2025-11-14 09:15:00,2025-11-14 09:30:00,1,ER16,HPW116|2025-11-14|C2__init
W1_A0067,HPW101,2025-11-14,2025-11-14,HPW101|2025-11-14|C2,2025-11-14 09:30:00,2025-11-14 11:30:00,8,ER8,HPW101|2025-11-14|C2__init
W1_A0102,HPW103,2025-11-14,2025-11-14,HPW103|2025-11-14|C1,2025-11-14 09:30:00,2025-11-14 09:45:00,1,ER10,HPW103|2025-11-14|C1__init
W1_A0128,HPW104,2025-11-14,2025-11-14,HPW104|2025-11-14|C1,2025-11-14 09:30:00,2025-11-14 09:45:00,1,ER14,HPW104|2025-11-14|C1__init
W1_A0150,HPW105,2025-11-14,2025-11-14,HPW105|2025-11-14|C1,2025-11-14 09:30:00,2025-11-14 10:00:00,2,ER12,HPW105|2025-11-14|C1__init
W1_A0278,HPW113,2025-11-14,2025-11-14,HPW113|2025-11-14|C1,2025-11-14 09:30:00,2025-11-14 10:00:00,2,ER2,HPW113|2025-11-14|C1__init
W1_A0380,HPW117,2025-11-14,2025-11-14,HPW117|2025-11-14|C1,2025-11-14 09:30:00,2025-11-14 10:00:00,2,ER16,HPW117|2025-11-14|C1__init
W1_A0065,HPW101,2025-11-14,2025-11-14,HPW101|2025-11-14|C3,2025-11-14 09:45:00,2025-11-14 10:45:00,4,ER11,HPW101|2025-11-14|C3__init
W1_A0132,HPW104,2025-11-14,2025-11-14,HPW104|2025-11-14|C1,2025-11-14 09:45:00,2025-11-14 10:00:00,1,ER14,HPW104|2025-11-14|C1__init
W1_A0133,HPW104,2025-11-14,2025-11-14,HPW104|2025-11-14|C2,2025-11-14 09:45:00,2025-11-14 10:00:00,1,ER4,HPW104|2025-11-14|C2__init
W1_A0351,HPW114,2025-11-14,2025-11-14,HPW114|2025-11-14|C1,2025-11-14 09:45:00,2025-11-14 10:15:00,2,ER15,HPW114|2025-11-14|C1__init
W1_A0083,HPW102,2025-11-14,2025-11-14,HPW102|2025-11-14|C1,2025-11-14 10:00:00,2025-11-14 11:00:00,4,ER1,HPW102|2025-11-14|C1__init
W1_A0129,HPW104,2025-11-14,2025-11-14,HPW104|2025-11-14|C1,2025-11-14 10:00:00,2025-11-14 10:15:00,1,ER14,HPW104|2025-11-14|C1__init
W1_A0283,HPW113,2025-11-14,2025-11-14,HPW113|2025-11-14|C1,2025-11-14 10:00:00,2025-11-14 11:00:00,4,ER2,HPW113|2025-11-14|C1__init
W1_A0377,HPW117,2025-11-14,2025-11-14,HPW117|2025-11-14|C1,2025-11-14 10:15:00,2025-11-14 10:45:00,2,ER16,HPW117|2025-11-14|C1__init
W1_A0101,HPW103,2025-11-14,2025-11-14,HPW103|2025-11-14|C1,2025-11-14 10:30:00,2025-11-14 11:00:00,2,ER10,HPW103|2025-11-14|C1__init
W1_A0063,HPW101,2025-11-14,2025-11-14,HPW101|2025-11-14|C1,2025-11-14 10:45:00,2025-11-14 11:00:00,1,ER5,HPW101|2025-11-14|C1__init
W1_A0130,HPW104,2025-11-14,2025-11-14,HPW104|2025-11-14|C1,2025-11-14 10:45:00,2025-11-14 11:00:00,1,ER14,HPW104|2025-11-14|C1__init
W1_A0349,HPW114,2025-11-14,2025-11-14,HPW114|2025-11-14|C1,2025-11-14 10:45:00,2025-11-14 11:00:00,1,ER15,HPW114|2025-11-14|C1__init
W1_A0152,HPW105,2025-11-14,2025-11-14,HPW105|2025-11-14|C1,2025-11-14 11:00:00,2025-11-14 11:30:00,2,ER12,HPW105|2025-11-14|C1__init
W1_A0153,HPW105,2025-11-14,2025-11-14,HPW105|2025-11-14|C2,2025-11-14 11:00:00,2025-11-14 11:30:00,2,ER4,HPW105|2025-11-14|C2__init
W1_A0243,HPW111,2025-11-14,2025-11-14,HPW111|2025-11-14|C2,2025-11-14 11:00:00,2025-11-14 11:30:00,2,ER3,HPW111|2025-11-14|C2__init
W1_A0246,HPW111,2025-11-14,2025-11-14,HPW111|2025-11-14|C1,2025-11-14 11:00:00,2025-11-14 11:15:00,1,ER9,HPW111|2025-11-14|C1__init
W1_A0282,HPW113,2025-11-14,2025-11-14,HPW113|2025-11-14|C1,2025-11-14 11:00:00,2025-11-14 11:30:00,2,ER2,HPW113|2025-11-14|C1__init
W1_A0350,HPW114,2025-11-14,2025-11-14,HPW114|2025-11-14|C1,2025-11-14 11:00:00,2025-11-14 11:15:00,1,ER15,HPW114|2025-11-14|C1__init
W1_A0352,HPW114,2025-11-14,2025-11-14,HPW114|2025-11-14|C2,2025-11-14 11:00:00,2025-11-14 11:15:00,1,ER11,HPW114|2025-11-14|C2__init
W1_A0378,HPW117,2025-11-14,2025-11-14,HPW117|2025-11-14|C1,2025-11-14 11:00:00,2025-11-14 11:30:00,2,ER16,HPW117|2025-11-14|C1__init
W1_A0259,HPW112,2025-11-14,2025-11-14,HPW112|2025-11-14|C1,2025-11-14 11:15:00,2025-11-14 11:30:00,1,ER13,HPW112|2025-11-14|C1__init
W1_A0381,HPW117,2025-11-14,2025-11-14,HPW117|2025-11-14|C2,2025-11-14 11:15:00,2025-11-14 11:30:00,1,ER6,HPW117|2025-11-14|C2__init
W1_A0395,HPW118,2025-11-14,2025-11-14,HPW118|2025-11-14|C1,2025-11-14 11:15:00,2025-11-14 11:30:00,1,ER11,HPW118|2025-11-14|C1__init
W1_A0396,HPW118,2025-11-14,2025-11-14,HPW118|2025-11-14|C2,2025-11-14 11:15:00,2025-11-14 11:30:00,1,ER15,HPW118|2025-11-14|C2__init
W1_A0062,HPW101,2025-11-14,2025-11-14,HPW101|2025-11-14|C1,2025-11-14 13:00:00,2025-11-14 13:15:00,1,ER5,HPW101|2025-11-14|C1__init
W1_A0103,HPW103,2025-11-14,2025-11-14,HPW103|2025-11-14|C1,2025-11-14 13:00:00,2025-11-14 13:30:00,2,ER10,HPW103|2025-11-14|C1__init
W1_A0135,HPW104,2025-11-14,2025-11-14,HPW104|2025-11-14|C1,2025-11-14 13:00:00,2025-11-14 13:15:00,1,ER14,HPW104|2025-11-14|C1__init
W1_A0247,HPW111,2025-11-14,2025-11-14,HPW111|2025-11-14|C1,2025-11-14 13:00:00,2025-11-14 13:30:00,2,ER9,HPW111|2025-11-14|C1__init
W1_A0261,HPW112,2025-11-14,2025-11-14,HPW112|2025-11-14|C1,2025-11-14 13:00:00,2025-11-14 13:15:00,1,ER13,HPW112|2025-11-14|C1__init
W1_A0394,HPW118,2025-11-14,2025-11-14,HPW118|2025-11-14|C1,2025-11-14 13:00:00,2025-11-14 13:15:00,1,ER11,HPW118|2025-11-14|C1__init
W1_A0417,HPW119,2025-11-14,2025-11-14,HPW119|2025-11-14|C1,2025-11-14 13:00:00,2025-11-14 13:30:00,2,ER3,HPW119|2025-11-14|C1__init
W1_A0419,HPW119,2025-11-14,2025-11-14,HPW119|2025-11-14|C1,2025-11-14 13:00:00,2025-11-14 13:30:00,2,ER15,HPW119|2025-11-14|C1__init
W1_A0131,HPW104,2025-11-14,2025-11-14,HPW104|2025-11-14|C1,2025-11-14 13:15:00,2025-11-14 13:30:00,1,ER14,HPW104|2025-11-14|C1__init
W1_A0369,HPW115,2025-11-14,2025-11-14,HPW115|2025-11-14|C1,2025-11-14 13:15:00,2025-11-14 13:30:00,1,ER8,HPW115|2025-11-14|C1__init
W1_A0084,HPW102,2025-11-14,2025-11-14,HPW102|2025-11-14|C1,2025-11-14 13:30:00,2025-11-14 14:00:00,2,ER1,HPW102|2025-11-14|C1__init
W1_A0127,HPW104,2025-11-14,2025-11-14,HPW104|2025-11-14|C1,2025-11-14 13:30:00,2025-11-14 13:45:00,1,ER14,HPW104|2025-11-14|C1__init
W1_A0151,HPW105,2025-11-14,2025-11-14,HPW105|2025-11-14|C1,2025-11-14 13:30:00,2025-11-14 14:00:00,2,ER12,HPW105|2025-11-14|C1__init
W1_A0182,HPW107,2025-11-14,2025-11-14,HPW107|2025-11-14|C1,2025-11-14 13:30:00,2025-11-14 13:45:00,1,ER7,HPW107|2025-11-14|C1__init
W1_A0244,HPW111,2025-11-14,2025-11-14,HPW111|2025-11-14|C1,2025-11-14 13:30:00,2025-11-14 13:45:00,1,ER9,HPW111|2025-11-14|C1__init
W1_A0279,HPW113,2025-11-14,2025-11-14,HPW113|2025-11-14|C1,2025-11-14 13:30:00,2025-11-14 14:00:00,2,ER2,HPW113|2025-11-14|C1__init
W1_A0418,HPW119,2025-11-14,2025-11-14,HPW119|2025-11-14|C1,2025-11-14 13:30:00,2025-11-14 14:00:00,2,ER3,HPW119|2025-11-14|C1__init
W1_A0134,HPW104,2025-11-14,2025-11-14,HPW104|2025-11-14|C1,2025-11-14 13:45:00,2025-11-14 14:00:00,1,ER14,HPW104|2025-11-14|C1__init
W1_A0064,HPW101,2025-11-14,2025-11-14,HPW101|2025-11-14|C1,2025-11-14 14:00:00,2025-11-14 14:15:00,1,ER5,HPW101|2025-11-14|C1__init
W1_A0082,HPW102,2025-11-14,2025-11-14,HPW102|2025-11-14|C1,2025-11-14 14:00:00,2025-11-14 14:30:00,2,ER1,HPW102|2025-11-14|C1__init
W1_A0183,HPW107,2025-11-14,2025-11-14,HPW107|2025-11-14|C1,2025-11-14 14:00:00,2025-11-14 14:30:00,2,ER7,HPW107|2025-11-14|C1__init
W1_A0245,HPW111,2025-11-14,2025-11-14,HPW111|2025-11-14|C1,2025-11-14 14:00:00,2025-11-14 14:30:00,2,ER9,HPW111|2025-11-14|C1__init
W1_A0280,HPW113,2025-11-14,2025-11-14,HPW113|2025-11-14|C1,2025-11-14 14:00:00,2025-11-14 14:15:00,1,ER2,HPW113|2025-11-14|C1__init
W1_A0371,HPW115,2025-11-14,2025-11-14,HPW115|2025-11-14|C1,2025-11-14 14:00:00,2025-11-14 14:15:00,1,ER8,HPW115|2025-11-14|C1__init
W1_A0422,HPW119,2025-11-14,2025-11-14,HPW119|2025-11-14|C1,2025-11-14 14:00:00,2025-11-14 14:30:00,2,ER3,HPW119|2025-11-14|C1__init
W1_A0426,HPW120,2025-11-14,2025-11-14,HPW120|2025-11-14|C1,2025-11-14 14:15:00,2025-11-14 14:30:00,1,ER6,HPW120|2025-11-14|C1__init
W1_A0427,HPW120,2025-11-14,2025-11-14,HPW120|2025-11-14|C2,2025-11-14 14:15:00,2025-11-14 14:30:00,1,ER11,HPW120|2025-11-14|C2__init
W1_A0149,HPW105,2025-11-14,2025-11-14,HPW105|2025-11-14|C1,2025-11-14 14:30:00,2025-11-14 15:00:00,2,ER12,HPW105|2025-11-14|C1__init
W1_A0379,HPW117,2025-11-14,2025-11-14,HPW117|2025-11-14|C1,2025-11-14 14:30:00,2025-11-14 14:45:00,1,ER13,HPW117|2025-11-14|C1__init
W1_A0420,HPW119,2025-11-14,2025-11-14,HPW119|2025-11-14|C1,2025-11-14 14:30:00,2025-11-14 15:00:00,2,ER3,HPW119|2025-11-14|C1__init
W1_A0421,HPW119,2025-11-14,2025-11-14,HPW119|2025-11-14|C2,2025-11-14 14:45:00,2025-11-14 15:00:00,1,ER15,HPW119|2025-11-14|C2__init
